影评内容,情感得分,影评分数,差异
1.80%末日灾难+19.9%太空歌剧+0.1%赛博朋克，执行不可能完成的任务。从世界观打造和特效来说比预期好太多，小毛病有，大方向是国产科幻片的一次突破。2.同声传译、春季设定这些点考虑得很细致，甚至很多点感动到了我，但是节奏有问题，煽情点太多，这个情绪还没推向高潮，紧接着来了别的。饰演朵朵的演员的演技、电影台词太差了，每次旁白出现我都希望他闭嘴。总体值得鼓励。3.郭帆自己也说，本来想参考《星际穿越》，结果发现“美学上想要达到中国观众语境的包装太难了”，所以在实际操作中，最有参考价值的是《银翼杀手》。因此观众能发现地下城的景观是有赛博朋克影子的，但郭帆把它本土化得很好，没有香港的感觉，更内地。“亲人两行泪”是个惊喜点。,5.0,3.0,2.0
柏林和FEST间隙终于补上了。实话说原著党表示不太喜欢剧作，片子充其量也只能算是《流浪地球》选段吧。就电影而言，做成少年向是非常对的（郭帆的青春片底子用上了），找的视觉参考其实是[环太]，而同时又致敬了[2001太空漫游]也是很不错的。但是剧作还是有问题的。就影片而言却是值得一吹，四星妥妥的，但是场外因素实在令人不爽，尤其外交部和宣宣介入之后这个事情的性质已经变了。从这个角度回到文本倒是能看出一件趣事，为什么只有中国人才能救地球，因为社会组织方式啊，所以影片里面（令人绝望的）未来与当下中国社会形态的高度近似感本身是有着明确意识形态指向的。,4.999999999999983,4.0,0.9999999999999831
吴京式煽情太多，某些地方逻辑有缺，我很烦主角那俩熊娃，但整体瑕不掩瑜，值得一看。7-8分。春节档也就这个比较好看了。还有我真的觉得以人类劣根性这么宏伟的计划根本坚持不了2500年，五代之内就会给搞砸了。,4.9757668290579495,4.0,0.9757668290579495
我是很客观的评分的，编剧部分有很大的问题，这个问题就是这里面主人公面对所有的困难和挑战而采取的行动，不靠外部情势的改变和机遇，不靠主人公由于遭遇而转变了视角，全靠“突然想到了”，影片后半段感觉被人绑住硬噎进去一个馒头，不知道怎么回事地球就在无数个偶然的“突然想到”中被拯救了，让这里面所有人的“抉择”都轻飘飘的，里面大多数人死的都不是因为他人的决定，而是意外，为了营造末世感尸体遍地却不让人有触动，说到底，是电影没有真的思考和人文关怀，空有个“必须拯救人类”的空话，却不知道人到底为何物。及格的电影吧，还基本能看得下去。（很多人去给豆瓣的app打1星，认为只能看过电影才能打分，好吧，我看过的，现在3星改1星，为你们热爱的，想要以任何手段捍卫的这部电影，献上我庄重的1星）,4.999999999553755,1.0,3.999999999553755
整个故事最科幻的就是人类在生存危机面前空前团结，都有大无畏牺牲精神—人类永远都不可能团结的，我们会互相争斗到灭绝。不喜欢屈楚萧的角色的设定，非常toxic masculinity。里面有很多厌女的毫无意义的情节，比如这个感情线和一些无聊笑话，还有一些民族主义。屈楚萧和赵今麦根本不会演戏，居然到最后都没死，折磨我两个多小时。还有就是不理解这种繁殖癖所谓的希望，反正我的孩子也会持续繁殖，总有一天我现在死了以后会赚到，你是指你被稀释了不知道多少倍的基因会在几千年以后给你烧纸吗？前面几个角色死了还得在旁白留一句遗言，很出戏，一听就是专门讲给观众的。,4.999999999995949,3.0,1.999999999995949
最接受不了的是：1.科幻片最美妙之处是对未知世界想象力的营造，而不是人定胜天论的民族情感煽动。2.室内和室外，布景和CG，大远景和近景之间的连接突兀，让人无法身临其境。3.“中国科幻片做成这样已经不容易了”的称赞无外乎是在自黑。,4.998658233822596,2.0,2.9986582338225958
3.5。歌颂“集体”但不歌颂集体主义，这个核心从韩朵朵成为“希望”符号引领世界性同心同力、而“权威”明确给予了所有人选择公私的权利起，就已经圆满输出了——这是我选择拥抱《流浪地球》最重要的原因：在一言难尽的美学和概念杂糅之外，这是真正值得骄傲的那份中国特色。文本上的这一抹辩证之光，无论是对比位于天平两端的《红海》和《战狼》，还是放眼到新世纪的华语工业创作，都是在题材、视效之外同样值得珍视，且不可忽视的一点。吴京的角色如果最后能多一点《星际穿越》式的“知性”权衡，少一点燃情为先的无畏，这层包裹在强国外壳下的修正表意一定会更加完美。再说其他基本就都是赘述了，认同没什么好黑，但也坚决反对黑不得。,5.0,3.0,2.0
很认同且期待中国早该出一部硬核的科幻大片。有大刘的基础，也有郭帆的实力，当然希望《流浪地球》不仅是一部有着震撼工业视效的电影，而且是一部无论在角色塑造、故事内核还是情感共鸣上都属上乘的作品。可惜，“说好要做彼此的天使”等台词以及隋凯等角色不合时宜的低廉笑料，包括抖音等广告的植入，展现了太多妥协与媚俗，明明该记得许多壮阔的天文奇景与末日气象，可脑中最挥之不去的竟然是广播腔的“亲人两行泪”？再加上一些表演的不足，情感的干涩，还是失望的。可对中国科幻片，仍会寄予希望，期盼国产科幻片的扛鼎之作，就在不远处。,5.0,2.0,3.0
宇宙广播地球无望的时候 我真希望片子就此结束吧 让人类静静地面对自己的时间终点…… （引发不适的是贯穿始终的“回家”教育,4.9999999908790755,4.0,0.9999999908790755
类似中国版的好莱坞科幻大片，双线并进的叙事、最后一分钟营救、孤胆少年丧失“导师/父亲”后的成长与力挽狂澜、凭借爱的力量超越纯理性计算来拯救世界等均是世俗神话标配。尽管剧作&台词（各类尬点常突然浇灭酝酿好的情绪，妹妹角色几近多余）、剪辑（电梯戏最为混乱潦草）、配乐和表演都有许多问题，但按我在电影院的观感，本片仍然属于值得一看的。在套路和尴尬煽情之外，有几处情绪仍旧踩到了正确的点，荒凉与绝望的氛围甚而胜过了最终大团圆的喜感。视觉特效尤其出彩，各种科幻电影的影子都汇聚一堂，比如《2001太空漫游》的Hal，《银翼杀手》似的颓废地下城，以及《后天》式的冰封世界等等。或许，我们的国产科幻片仍有长长的一段路要走，但这片的确带来了些许希望与曙光。（8.0/10）,5.0,4.0,1.0
看过超前电影场，泪点很多，主要在片头片尾上，前头写着“原著：刘慈欣”，片尾直接围绕一本《流浪地球》原著做了一段蛮带感的CG，而大刘就坐在前排，经历着自己的第一次。我没收钱，实名打四星，不是友情转发，跟大刘和郭帆都没有友情。,4.99999999355294,4.0,0.9999999935529402
"1.救援队在上海的时候被导航坑了，从东方明珠绕了好久才绕到环球金融中心。2.不如叫《地球最后的一晚》或者《drops of Jupiter》。3.俄语有加分，带来加加林的火箭在外太空的感觉，但后来法语用得让人懵逼。4.只是代表电影工业又上了一步，以后这样的片子应该会越来越多，自high程度有点过头了，说到底影片的内核还是好莱坞的，或地心引力或世界末日，表面made in china,却不是中国芯。",4.999840551691527,3.0,1.999840551691527
很复杂的观感，即便能说出这个片子的一百个不足，比如本土化的台词过于刻意、比如有点想当然的剧情、比如一根筋式的人物塑造、比如结尾处站在宇宙中心用爱发电的廉价煽情等等，但是情感上还是有被打动到。看的过程中一度想到人类的伟大与渺小，也穿越到Interstellar结尾安妮一个人孤寂的神情，甚至还想起了奇葩说里大美玲说的那个“有后东”和“无后米”的故事。其实本质上还是在用硬科幻的外壳包裹人类共通的情感联系，“选择回家”or“选择远方”这样的议题放在影片的语境中显得更具现实意义，也显得更加在地；而宿命的荒凉感和对希望的执着企盼，在顶级工业水准的加持下也散发着动人的色彩。这颗在黑暗宇宙中摸索前行的小小星球，承载着人类多少厚重的能量，一想到就觉得震颤不已。中国科幻电影第一步，走得确实不容易，三星半鼓励。,5.0,4.0,1.0
7。想象力和视觉构建上有很多了不起的地方，可惜剧作上的急促让人物严重扁平化了,4.168401813484128,4.0,0.1684018134841283
"虽然和原著几乎完全不同，但绝不亚于高二看小说时的脑补。
放映厅里60%都是独自来看这部片子的单身宅男，最后半小时，一整排人都在爆哭。它绝不仅仅限于“中国人竟然能拍出这种水平的科幻电影”，这是在好莱坞的标准下也绝不逊色的，闪闪发光的，能被所有人长久传扬铭记的一部作品。怎么说呢，科幻迷们这一生，不就是为了等到这样的作品吗？大笑、感动、爆哭、忘却自我、满脑子都是破音。“前进三。”",4.9999890004630245,5.0,1.0999536975475621e-05
为了看2来补1，好了，2也不用看了。,1.4013624641085713,2.0,0.5986375358914287
女的在里面不是添麻烦就是不懂事，价值观反人类反文明反自然，文化艺术宗教一点没出现。计划经济的缩影，矿工区的“活着”。贾樟柯好多了相对比。评《流浪地球》 ,4.999999977285059,1.0,3.999999977285059
对中国科幻而言，是一个好的开始。但技术上虽然进步了，却依然没有科学精神，没有人文素养，没有文明悲悯。男主在姥爷临死还一口一个“老东西”，真是让人最绝望的教养黑洞。,4.999989507363862,2.0,2.9999895073638623
